sep=;
Version CSV1|Tool CLUSTERCONTROLLER|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 2

;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628)
21.09.2016 18:15;168.61;83;65.43;59.69;0.00;89;49.92;0.00;3000.00;501.31;501.38;0;0;0;0;236.3;237.24;238.55;0.08;0.089;0.099;0;0;Ok;NonePrio;None;None;4.01;0;0;2.06;2;28.2;0;39.19;32;20.89;18.17;0.00;29;49.92;0.00;3000.00;502.22;503.92;0;0;0;0;236.36;237.32;238.69;0.075;0.086;0.096;0;0;Ok;NonePrio;None;None;85.38;20;21.27;20.18;0.00;29;49.92;0.00;3000.00;497.65;496.59;0;0;0;0;236.17;237.14;238.43;0.09;0.097;0.103;0;0;Ok;NonePrio;None;None;44.03;31;23.27;21.34;0.00;31;49.92;0.00;3000.00;504.06;503.65;0;0;0;0;236.37;237.26;238.53;0.077;0.085;0.098;0;0;Ok;NonePrio;None;None
21.09.2016 18:20;168.61;83;65.68;59.69;0.00;0;49.92;0.00;3000.00;442.35;442.49;0;0;0;0;237.33;238.33;239.83;0;0;0;0;0;Ok;NonePrio;None;None;4;0;0;2.06;0;27.9;0;39.19;32;20.97;18.17;0.00;0;49.92;0.00;3000.00;442.41;444.12;0;0;0;0;237.41;238.42;239.96;0;0;0;0;0;Ok;NonePrio;None;None;85.38;20;21.36;20.18;0.00;0;49.92;0.00;3000.00;438;436.99;0;0;0;0;237.19;238.22;239.72;0;0;0;0;0;Ok;NonePrio;None;None;44.03;31;23.35;21.34;0.00;0;49.92;0.00;3000.00;446.64;446.38;0;0;0;0;237.4;238.36;239.83;0;0;0;0;0;Ok;NonePrio;None;None
21.09.2016 18:25;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 18:30;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 18:35;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 18:40;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;28.1;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 18:45;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;3.99;0;0;2.06;0;27.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 18:50;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 18:55;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:00;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:05;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:10;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:15;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:20;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:25;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:30;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:35;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;28;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:40;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:45;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;28;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:50;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 19:55;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;28.1;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:00;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:05;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:10;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:15;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:20;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:25;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:30;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:35;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.4;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:40;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:45;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:50;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 20:55;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:00;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.3;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:05;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.3;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
